Test Number,Load Time (seconds),Resource Name,Duration (ms)
5,0.591,https://en.wikipedia.org/w/load.php?lang=en&modules=mw.config.values.wbCurrentSiteDetails%2CwbRepo%7Coojs-ui.styles.icons-editing-core&skin=vector-2022&version=1g32s,51
6,0.536,https://en.wikipedia.org/w/load.php?lang=en&modules=codex-search-styles%7Cext.cite.styles%7Cext.uls.interlanguage%7Cext.visualEditor.desktopArticleTarget.noscript%7Cext.wikimediaBadges%7Cjquery.makeCollapsible.styles%7Cskins.vector.icons%2Cstyles%7Cwikibase.client.init&only=styles&skin=vector-2022,70
6,0.536,https://en.wikipedia.org/w/load.php?lang=en&modules=site.styles&only=styles&skin=vector-2022,54.10000000055879
6,0.536,https://en.wikipedia.org/w/load.php?lang=en&modules=startup&only=scripts&raw=1&skin=vector-2022,89.6000000005588
6,0.536,https://en.wikipedia.org/static/images/icons/wikipedia.png,111.8999999994412
6,0.536,https://en.wikipedia.org/static/images/mobile/copyright/wikipedia-wordmark-en.svg,56.40000000037253
6,0.536,https://en.wikipedia.org/static/images/mobile/copyright/wikipedia-tagline-en.svg,100.29999999981374
6,0.536,https://en.wikipedia.org/w/load.php?modules=skins.vector.icons&image=menu&format=original&lang=en&skin=vector-2022&version=zvial,50.700000000186265
6,0.536,https://en.wikipedia.org/w/load.php?modules=skins.vector.icons&image=search&format=original&lang=en&skin=vector-2022&version=zvial,50.90000000037253
6,0.536,https://en.wikipedia.org/w/load.php?modules=skins.vector.icons&image=ellipsis&format=original&lang=en&skin=vector-2022&version=zvial,51.39999999944121
6,0.536,https://en.wikipedia.org/w/load.php?modules=skins.vector.icons&image=listBullet&format=original&lang=en&skin=vector-2022&version=zvial,52.09999999962747
6,0.536,https://en.wikipedia.org/w/skins/Vector/resources/skins.vector.styles/images/arrow-down.svg?9426f,52.89999999944121
6,0.536,https://en.wikipedia.org/w/load.php?modules=skins.vector.icons&image=language&variant=progressive&format=original&lang=en&skin=vector-2022&version=zvial,52.90000000037253
6,0.536,https://en.wikipedia.org/w/skins/Vector/resources/skins.vector.styles/images/arrow-down-progressive.svg?f0b59,54.39999999944121
6,0.536,https://en.wikipedia.org/w/skins/Vector/resources/skins.vector.styles/images/bullet-icon.svg?d4515,53.799999999813735
6,0.536,https://en.wikipedia.org/w/skins/Vector/resources/skins.vector.styles/images/link-external-small-ltr-progressive.svg?30a3a,54.59999999962747
6,0.536,https://upload.wikimedia.org/wikipedia/commons/6/65/Lock-green.svg,152
6,0.536,https://upload.wikimedia.org/wikipedia/commons/4/4d/Icon_pdf_file.png,151.40000000037253
6,0.536,https://en.wikipedia.org/static/images/footer/wikimedia-button.png,51.299999999813735
6,0.536,https://en.wikipedia.org/static/images/footer/poweredby_mediawiki_88x31.png,52.10000000055879
6,0.536,https://en.wikipedia.org/w/load.php?lang=en&modules=ext.gadget.ReferenceTooltips%2Cswitcher&skin=vector-2022&version=7q91c,52.799999999813735
6,0.536,https://en.wikipedia.org/w/load.php?lang=en&modules=ext.visualEditor.core.utils.parsing%7Cext.visualEditor.desktopArticleTarget.init%7Cext.visualEditor.progressBarWidget%2CsupportCheck%2CtargetLoader%2CtempWikitextEditorWidget%2Ctrack%2Cve&skin=vector-2022&version=1qn5j,58
6,0.536,https://en.wikipedia.org/w/load.php?lang=en&modules=ext.centralNotice.bannerHistoryLogger%2CchoiceData%2Cdisplay%2CgeoIP%2CimpressionDiet%2CkvStore%2ClargeBannerLimit%2ClegacySupport%2CstartUp%7Cext.centralauth.ForeignApi%2Ccentralautologin%7Cext.checkUser.clientHints%7Cext.cite.ux-enhancements%7Cext.cx.eventlogging.campaigns%7Cext.cx.model%7Cext.cx.uls.quick.actions%7Cext.echo.centralauth%7Cext.eventLogging%2CnavigationTiming%2Cpopups%2CwikimediaEvents%7Cext.growthExperiments.SuggestedEditSession%7Cext.uls.common%2Ccompactlinks%2Cinterface%2Cpreferences%2Cwebfonts%7Cext.urlShortener.toolbar%7Cjquery%2Coojs%2Csite%7Cjquery.client%2CmakeCollapsible%2CtextSelection%7Cjquery.uls.data%7Cmediawiki.ForeignApi%2CString%2CTitle%2CUri%2Capi%2Cbase%2Ccldr%2Ccookie%2Cexperiments%2CjqueryMsg%2Clanguage%2Cstorage%2Ctoc%2Cuser%2Cutil%2CvisibleTimeout%7Cmediawiki.ForeignApi.core%7Cmediawiki.editfont.styles%7Cmediawiki.libs.pluralruleparser%7Cmediawiki.page.ready%7Cmediawiki.page.watch.ajax%7Cmw.cx.SiteMapper%7Coojs-ui.styles.icons-interactions%7Cskins.vector.clientPreferences%2Cjs%7Cskins.vector.icons.js%7Cwikibase.client.vector-2022&skin=vector-2022&version=39mzg,130.29999999981374
7,0.478,https://en.wikipedia.org/w/load.php?lang=en&modules=codex-search-styles%7Cext.cite.styles%7Cext.uls.interlanguage%7Cext.visualEditor.desktopArticleTarget.noscript%7Cext.wikimediaBadges%7Cjquery.makeCollapsible.styles%7Cskins.vector.icons%2Cstyles%7Cwikibase.client.init&only=styles&skin=vector-2022,72.70000000018626
7,0.478,https://en.wikipedia.org/w/load.php?lang=en&modules=site.styles&only=styles&skin=vector-2022,44.69999999925494
7,0.478,https://en.wikipedia.org/w/load.php?lang=en&modules=startup&only=scripts&raw=1&skin=vector-2022,72.59999999962747
7,0.478,https://en.wikipedia.org/static/images/mobile/copyright/wikipedia-wordmark-en.svg,56.30000000074506
7,0.478,https://en.wikipedia.org/static/images/icons/wikipedia.png,92.6000000005588
7,0.478,https://en.wikipedia.org/static/images/mobile/copyright/wikipedia-tagline-en.svg,84.09999999962747
7,0.478,https://en.wikipedia.org/w/load.php?modules=skins.vector.icons&image=menu&format=original&lang=en&skin=vector-2022&version=zvial,42.59999999962747
7,0.478,https://en.wikipedia.org/w/load.php?modules=skins.vector.icons&image=search&format=original&lang=en&skin=vector-2022&version=zvial,43.40000000037253
7,0.478,https://en.wikipedia.org/w/load.php?modules=skins.vector.icons&image=ellipsis&format=original&lang=en&skin=vector-2022&version=zvial,45.5
7,0.478,https://en.wikipedia.org/w/load.php?modules=skins.vector.icons&image=listBullet&format=original&lang=en&skin=vector-2022&version=zvial,45.39999999944121
7,0.478,https://en.wikipedia.org/w/skins/Vector/resources/skins.vector.styles/images/arrow-down.svg?9426f,45.30000000074506
7,0.478,https://en.wikipedia.org/w/skins/Vector/resources/skins.vector.styles/images/arrow-down-progressive.svg?f0b59,45.200000000186265
7,0.478,https://en.wikipedia.org/w/load.php?modules=skins.vector.icons&image=language&variant=progressive&format=original&lang=en&skin=vector-2022&version=zvial,47.90000000037253
7,0.478,https://en.wikipedia.org/w/skins/Vector/resources/skins.vector.styles/images/bullet-icon.svg?d4515,47.5
7,0.478,https://en.wikipedia.org/w/skins/Vector/resources/skins.vector.styles/images/link-external-small-ltr-progressive.svg?30a3a,46.799999999813735
7,0.478,https://upload.wikimedia.org/wikipedia/commons/6/65/Lock-green.svg,122.90000000037253
7,0.478,https://upload.wikimedia.org/wikipedia/commons/4/4d/Icon_pdf_file.png,122.70000000018626
7,0.478,https://en.wikipedia.org/static/images/footer/wikimedia-button.png,43.90000000037253
7,0.478,https://en.wikipedia.org/static/images/footer/poweredby_mediawiki_88x31.png,43.09999999962747
7,0.478,https://en.wikipedia.org/w/load.php?lang=en&modules=ext.gadget.ReferenceTooltips%2Cswitcher&skin=vector-2022&version=7q91c,49.09999999962747
7,0.478,https://en.wikipedia.org/w/load.php?lang=en&modules=ext.visualEditor.core.utils.parsing%7Cext.visualEditor.desktopArticleTarget.init%7Cext.visualEditor.progressBarWidget%2CsupportCheck%2CtargetLoader%2CtempWikitextEditorWidget%2Ctrack%2Cve&skin=vector-2022&version=1qn5j,46.700000000186265
7,0.478,https://en.wikipedia.org/w/load.php?lang=en&modules=ext.centralNotice.bannerHistoryLogger%2CchoiceData%2Cdisplay%2CgeoIP%2CimpressionDiet%2CkvStore%2ClargeBannerLimit%2ClegacySupport%2CstartUp%7Cext.centralauth.ForeignApi%2Ccentralautologin%7Cext.checkUser.clientHints%7Cext.cite.ux-enhancements%7Cext.cx.eventlogging.campaigns%7Cext.cx.model%7Cext.cx.uls.quick.actions%7Cext.echo.centralauth%7Cext.eventLogging%2CnavigationTiming%2Cpopups%2CwikimediaEvents%7Cext.growthExperiments.SuggestedEditSession%7Cext.uls.common%2Ccompactlinks%2Cinterface%2Cpreferences%2Cwebfonts%7Cext.urlShortener.toolbar%7Cjquery%2Coojs%2Csite%7Cjquery.client%2CmakeCollapsible%2CtextSelection%7Cjquery.uls.data%7Cmediawiki.ForeignApi%2CString%2CTitle%2CUri%2Capi%2Cbase%2Ccldr%2Ccookie%2Cexperiments%2CjqueryMsg%2Clanguage%2Cstorage%2Ctoc%2Cuser%2Cutil%2CvisibleTimeout%7Cmediawiki.ForeignApi.core%7Cmediawiki.editfont.styles%7Cmediawiki.libs.pluralruleparser%7Cmediawiki.page.ready%7Cmediawiki.page.watch.ajax%7Cmw.cx.SiteMapper%7Coojs-ui.styles.icons-interactions%7Cskins.vector.clientPreferences%2Cjs%7Cskins.vector.icons.js%7Cwikibase.client.vector-2022&skin=vector-2022&version=39mzg,107.79999999981374
7,0.478,https://en.wikipedia.org/w/load.php?lang=en&modules=ext.math.popup%7Cext.popups.images%2Cmain&skin=vector-2022&version=uyir0,44.200000000186265
7,0.478,https://en.wikipedia.org/w/load.php?lang=en&modules=mw.config.values.wbCurrentSiteDetails%2CwbRepo%7Coojs-ui.styles.icons-editing-core&skin=vector-2022&version=1g32s,42.5
8,0.466,https://en.wikipedia.org/w/load.php?lang=en&modules=codex-search-styles%7Cext.cite.styles%7Cext.uls.interlanguage%7Cext.visualEditor.desktopArticleTarget.noscript%7Cext.wikimediaBadges%7Cjquery.makeCollapsible.styles%7Cskins.vector.icons%2Cstyles%7Cwikibase.client.init&only=styles&skin=vector-2022,53
8,0.466,https://en.wikipedia.org/w/load.php?lang=en&modules=startup&only=scripts&raw=1&skin=vector-2022,69.5
8,0.466,https://en.wikipedia.org/w/load.php?lang=en&modules=site.styles&only=styles&skin=vector-2022,56.40000000037253
8,0.466,https://en.wikipedia.org/static/images/icons/wikipedia.png,90.5
8,0.466,https://en.wikipedia.org/static/images/mobile/copyright/wikipedia-wordmark-en.svg,71.59999999962747
8,0.466,https://en.wikipedia.org/static/images/mobile/copyright/wikipedia-tagline-en.svg,91.90000000037253
8,0.466,https://en.wikipedia.org/w/load.php?modules=skins.vector.icons&image=menu&format=original&lang=en&skin=vector-2022&version=zvial,42.10000000055879
8,0.466,https://en.wikipedia.org/w/load.php?modules=skins.vector.icons&image=search&format=original&lang=en&skin=vector-2022&version=zvial,42.89999999944121
8,0.466,https://en.wikipedia.org/w/load.php?modules=skins.vector.icons&image=ellipsis&format=original&lang=en&skin=vector-2022&version=zvial,43.200000000186265
8,0.466,https://en.wikipedia.org/w/load.php?modules=skins.vector.icons&image=listBullet&format=original&lang=en&skin=vector-2022&version=zvial,43.59999999962747
8,0.466,https://en.wikipedia.org/w/skins/Vector/resources/skins.vector.styles/images/arrow-down.svg?9426f,45.10000000055879
8,0.466,https://en.wikipedia.org/w/load.php?modules=skins.vector.icons&image=language&variant=progressive&format=original&lang=en&skin=vector-2022&version=zvial,43.90000000037253
8,0.466,https://en.wikipedia.org/w/skins/Vector/resources/skins.vector.styles/images/arrow-down-progressive.svg?f0b59,44.89999999944121
8,0.466,https://en.wikipedia.org/w/skins/Vector/resources/skins.vector.styles/images/bullet-icon.svg?d4515,46
8,0.466,https://en.wikipedia.org/w/skins/Vector/resources/skins.vector.styles/images/link-external-small-ltr-progressive.svg?30a3a,45.299999999813735
8,0.466,https://upload.wikimedia.org/wikipedia/commons/6/65/Lock-green.svg,126.90000000037253
8,0.466,https://upload.wikimedia.org/wikipedia/commons/4/4d/Icon_pdf_file.png,126.1000000005588
8,0.466,https://en.wikipedia.org/static/images/footer/wikimedia-button.png,43
8,0.466,https://en.wikipedia.org/static/images/footer/poweredby_mediawiki_88x31.png,43.5
8,0.466,https://en.wikipedia.org/w/load.php?lang=en&modules=ext.gadget.ReferenceTooltips%2Cswitcher&skin=vector-2022&version=7q91c,48.60000000055879
8,0.466,https://en.wikipedia.org/w/load.php?lang=en&modules=ext.visualEditor.core.utils.parsing%7Cext.visualEditor.desktopArticleTarget.init%7Cext.visualEditor.progressBarWidget%2CsupportCheck%2CtargetLoader%2CtempWikitextEditorWidget%2Ctrack%2Cve&skin=vector-2022&version=1qn5j,46
8,0.466,https://en.wikipedia.org/w/load.php?lang=en&modules=ext.centralNotice.bannerHistoryLogger%2CchoiceData%2Cdisplay%2CgeoIP%2CimpressionDiet%2CkvStore%2ClargeBannerLimit%2ClegacySupport%2CstartUp%7Cext.centralauth.ForeignApi%2Ccentralautologin%7Cext.checkUser.clientHints%7Cext.cite.ux-enhancements%7Cext.cx.eventlogging.campaigns%7Cext.cx.model%7Cext.cx.uls.quick.actions%7Cext.echo.centralauth%7Cext.eventLogging%2CnavigationTiming%2Cpopups%2CwikimediaEvents%7Cext.growthExperiments.SuggestedEditSession%7Cext.uls.common%2Ccompactlinks%2Cinterface%2Cpreferences%2Cwebfonts%7Cext.urlShortener.toolbar%7Cjquery%2Coojs%2Csite%7Cjquery.client%2CmakeCollapsible%2CtextSelection%7Cjquery.uls.data%7Cmediawiki.ForeignApi%2CString%2CTitle%2CUri%2Capi%2Cbase%2Ccldr%2Ccookie%2Cexperiments%2CjqueryMsg%2Clanguage%2Cstorage%2Ctoc%2Cuser%2Cutil%2CvisibleTimeout%7Cmediawiki.ForeignApi.core%7Cmediawiki.editfont.styles%7Cmediawiki.libs.pluralruleparser%7Cmediawiki.page.ready%7Cmediawiki.page.watch.ajax%7Cmw.cx.SiteMapper%7Coojs-ui.styles.icons-interactions%7Cskins.vector.clientPreferences%2Cjs%7Cskins.vector.icons.js%7Cwikibase.client.vector-2022&skin=vector-2022&version=39mzg,107.5
8,0.466,https://en.wikipedia.org/w/load.php?lang=en&modules=ext.math.popup%7Cext.popups.images%2Cmain&skin=vector-2022&version=uyir0,43.299999999813735
8,0.466,https://en.wikipedia.org/w/load.php?lang=en&modules=mw.config.values.wbCurrentSiteDetails%2CwbRepo%7Coojs-ui.styles.icons-editing-core&skin=vector-2022&version=1g32s,41.90000000037253
9,0.479,https://en.wikipedia.org/w/load.php?lang=en&modules=codex-search-styles%7Cext.cite.styles%7Cext.uls.interlanguage%7Cext.visualEditor.desktopArticleTarget.noscript%7Cext.wikimediaBadges%7Cjquery.makeCollapsible.styles%7Cskins.vector.icons%2Cstyles%7Cwikibase.client.init&only=styles&skin=vector-2022,54.39999999944121
9,0.479,https://en.wikipedia.org/w/load.php?lang=en&modules=startup&only=scripts&raw=1&skin=vector-2022,71.5
9,0.479,https://en.wikipedia.org/w/load.php?lang=en&modules=site.styles&only=styles&skin=vector-2022,55.5
9,0.479,https://en.wikipedia.org/static/images/mobile/copyright/wikipedia-wordmark-en.svg,73.6000000005588
9,0.479,https://en.wikipedia.org/static/images/icons/wikipedia.png,95.30000000074506
9,0.479,https://en.wikipedia.org/static/images/mobile/copyright/wikipedia-tagline-en.svg,86.8999999994412
9,0.479,https://en.wikipedia.org/w/load.php?modules=skins.vector.icons&image=menu&format=original&lang=en&skin=vector-2022&version=zvial,43.5
9,0.479,https://en.wikipedia.org/w/load.php?modules=skins.vector.icons&image=search&format=original&lang=en&skin=vector-2022&version=zvial,43.299999999813735
9,0.479,https://en.wikipedia.org/w/load.php?modules=skins.vector.icons&image=ellipsis&format=original&lang=en&skin=vector-2022&version=zvial,43.90000000037253
9,0.479,https://en.wikipedia.org/w/load.php?modules=skins.vector.icons&image=listBullet&format=original&lang=en&skin=vector-2022&version=zvial,44.09999999962747
9,0.479,https://en.wikipedia.org/w/skins/Vector/resources/skins.vector.styles/images/arrow-down.svg?9426f,45.700000000186265
9,0.479,https://en.wikipedia.org/w/load.php?modules=skins.vector.icons&image=language&variant=progressive&format=original&lang=en&skin=vector-2022&version=zvial,44.200000000186265
9,0.479,https://en.wikipedia.org/w/skins/Vector/resources/skins.vector.styles/images/arrow-down-progressive.svg?f0b59,45.5
9,0.479,https://en.wikipedia.org/w/skins/Vector/resources/skins.vector.styles/images/bullet-icon.svg?d4515,46.5
9,0.479,https://en.wikipedia.org/w/skins/Vector/resources/skins.vector.styles/images/link-external-small-ltr-progressive.svg?30a3a,46.10000000055879
9,0.479,https://upload.wikimedia.org/wikipedia/commons/6/65/Lock-green.svg,128.30000000074506
9,0.479,https://upload.wikimedia.org/wikipedia/commons/4/4d/Icon_pdf_file.png,128
9,0.479,https://en.wikipedia.org/static/images/footer/wikimedia-button.png,45.799999999813735
9,0.479,https://en.wikipedia.org/static/images/footer/poweredby_mediawiki_88x31.png,45.700000000186265
9,0.479,https://en.wikipedia.org/w/load.php?lang=en&modules=ext.gadget.ReferenceTooltips%2Cswitcher&skin=vector-2022&version=7q91c,50.59999999962747
9,0.479,https://en.wikipedia.org/w/load.php?lang=en&modules=ext.visualEditor.core.utils.parsing%7Cext.visualEditor.desktopArticleTarget.init%7Cext.visualEditor.progressBarWidget%2CsupportCheck%2CtargetLoader%2CtempWikitextEditorWidget%2Ctrack%2Cve&skin=vector-2022&version=1qn5j,47.90000000037253
9,0.479,https://en.wikipedia.org/w/load.php?lang=en&modules=ext.centralNotice.bannerHistoryLogger%2CchoiceData%2Cdisplay%2CgeoIP%2CimpressionDiet%2CkvStore%2ClargeBannerLimit%2ClegacySupport%2CstartUp%7Cext.centralauth.ForeignApi%2Ccentralautologin%7Cext.checkUser.clientHints%7Cext.cite.ux-enhancements%7Cext.cx.eventlogging.campaigns%7Cext.cx.model%7Cext.cx.uls.quick.actions%7Cext.echo.centralauth%7Cext.eventLogging%2CnavigationTiming%2Cpopups%2CwikimediaEvents%7Cext.growthExperiments.SuggestedEditSession%7Cext.uls.common%2Ccompactlinks%2Cinterface%2Cpreferences%2Cwebfonts%7Cext.urlShortener.toolbar%7Cjquery%2Coojs%2Csite%7Cjquery.client%2CmakeCollapsible%2CtextSelection%7Cjquery.uls.data%7Cmediawiki.ForeignApi%2CString%2CTitle%2CUri%2Capi%2Cbase%2Ccldr%2Ccookie%2Cexperiments%2CjqueryMsg%2Clanguage%2Cstorage%2Ctoc%2Cuser%2Cutil%2CvisibleTimeout%7Cmediawiki.ForeignApi.core%7Cmediawiki.editfont.styles%7Cmediawiki.libs.pluralruleparser%7Cmediawiki.page.ready%7Cmediawiki.page.watch.ajax%7Cmw.cx.SiteMapper%7Coojs-ui.styles.icons-interactions%7Cskins.vector.clientPreferences%2Cjs%7Cskins.vector.icons.js%7Cwikibase.client.vector-2022&skin=vector-2022&version=39mzg,113.5
9,0.479,https://en.wikipedia.org/w/load.php?lang=en&modules=ext.math.popup%7Cext.popups.images%2Cmain&skin=vector-2022&version=uyir0,45.200000000186265
9,0.479,https://en.wikipedia.org/w/load.php?lang=en&modules=mw.config.values.wbCurrentSiteDetails%2CwbRepo%7Coojs-ui.styles.icons-editing-core&skin=vector-2022&version=1g32s,43.700000000186265
10,0.472,https://en.wikipedia.org/w/load.php?lang=en&modules=codex-search-styles%7Cext.cite.styles%7Cext.uls.interlanguage%7Cext.visualEditor.desktopArticleTarget.noscript%7Cext.wikimediaBadges%7Cjquery.makeCollapsible.styles%7Cskins.vector.icons%2Cstyles%7Cwikibase.client.init&only=styles&skin=vector-2022,54.5
10,0.472,https://en.wikipedia.org/w/load.php?lang=en&modules=startup&only=scripts&raw=1&skin=vector-2022,73.90000000037253
10,0.472,https://en.wikipedia.org/w/load.php?lang=en&modules=site.styles&only=styles&skin=vector-2022,55.89999999944121
10,0.472,https://en.wikipedia.org/static/images/mobile/copyright/wikipedia-wordmark-en.svg,60.700000000186265
10,0.472,https://en.wikipedia.org/static/images/icons/wikipedia.png,92.90000000037253
10,0.472,https://en.wikipedia.org/static/images/mobile/copyright/wikipedia-tagline-en.svg,94.59999999962747
10,0.472,https://en.wikipedia.org/w/load.php?modules=skins.vector.icons&image=menu&format=original&lang=en&skin=vector-2022&version=zvial,43
10,0.472,https://en.wikipedia.org/w/load.php?modules=skins.vector.icons&image=search&format=original&lang=en&skin=vector-2022&version=zvial,43
10,0.472,https://en.wikipedia.org/w/load.php?modules=skins.vector.icons&image=ellipsis&format=original&lang=en&skin=vector-2022&version=zvial,43.30000000074506
10,0.472,https://en.wikipedia.org/w/load.php?modules=skins.vector.icons&image=listBullet&format=original&lang=en&skin=vector-2022&version=zvial,44.299999999813735
10,0.472,https://en.wikipedia.org/w/skins/Vector/resources/skins.vector.styles/images/arrow-down.svg?9426f,43.5
10,0.472,https://en.wikipedia.org/w/load.php?modules=skins.vector.icons&image=language&variant=progressive&format=original&lang=en&skin=vector-2022&version=zvial,45.60000000055879
10,0.472,https://en.wikipedia.org/w/skins/Vector/resources/skins.vector.styles/images/arrow-down-progressive.svg?f0b59,44.59999999962747
10,0.472,https://en.wikipedia.org/w/skins/Vector/resources/skins.vector.styles/images/bullet-icon.svg?d4515,45
10,0.472,https://en.wikipedia.org/w/skins/Vector/resources/skins.vector.styles/images/link-external-small-ltr-progressive.svg?30a3a,45.39999999944121
10,0.472,https://upload.wikimedia.org/wikipedia/commons/6/65/Lock-green.svg,129
10,0.472,https://upload.wikimedia.org/wikipedia/commons/4/4d/Icon_pdf_file.png,128.70000000018626
10,0.472,https://en.wikipedia.org/static/images/footer/wikimedia-button.png,44.19999999925494
10,0.472,https://en.wikipedia.org/static/images/footer/poweredby_mediawiki_88x31.png,45
10,0.472,https://en.wikipedia.org/w/load.php?lang=en&modules=ext.gadget.ReferenceTooltips%2Cswitcher&skin=vector-2022&version=7q91c,49.700000000186265
10,0.472,https://en.wikipedia.org/w/load.php?lang=en&modules=ext.visualEditor.core.utils.parsing%7Cext.visualEditor.desktopArticleTarget.init%7Cext.visualEditor.progressBarWidget%2CsupportCheck%2CtargetLoader%2CtempWikitextEditorWidget%2Ctrack%2Cve&skin=vector-2022&version=1qn5j,47.200000000186265
10,0.472,https://en.wikipedia.org/w/load.php?lang=en&modules=ext.centralNotice.bannerHistoryLogger%2CchoiceData%2Cdisplay%2CgeoIP%2CimpressionDiet%2CkvStore%2ClargeBannerLimit%2ClegacySupport%2CstartUp%7Cext.centralauth.ForeignApi%2Ccentralautologin%7Cext.checkUser.clientHints%7Cext.cite.ux-enhancements%7Cext.cx.eventlogging.campaigns%7Cext.cx.model%7Cext.cx.uls.quick.actions%7Cext.echo.centralauth%7Cext.eventLogging%2CnavigationTiming%2Cpopups%2CwikimediaEvents%7Cext.growthExperiments.SuggestedEditSession%7Cext.uls.common%2Ccompactlinks%2Cinterface%2Cpreferences%2Cwebfonts%7Cext.urlShortener.toolbar%7Cjquery%2Coojs%2Csite%7Cjquery.client%2CmakeCollapsible%2CtextSelection%7Cjquery.uls.data%7Cmediawiki.ForeignApi%2CString%2CTitle%2CUri%2Capi%2Cbase%2Ccldr%2Ccookie%2Cexperiments%2CjqueryMsg%2Clanguage%2Cstorage%2Ctoc%2Cuser%2Cutil%2CvisibleTimeout%7Cmediawiki.ForeignApi.core%7Cmediawiki.editfont.styles%7Cmediawiki.libs.pluralruleparser%7Cmediawiki.page.ready%7Cmediawiki.page.watch.ajax%7Cmw.cx.SiteMapper%7Coojs-ui.styles.icons-interactions%7Cskins.vector.clientPreferences%2Cjs%7Cskins.vector.icons.js%7Cwikibase.client.vector-2022&skin=vector-2022&version=39mzg,110.09999999962747
10,0.472,https://en.wikipedia.org/w/load.php?lang=en&modules=ext.math.popup%7Cext.popups.images%2Cmain&skin=vector-2022&version=uyir0,44.80000000074506
10,0.472,https://en.wikipedia.org/w/load.php?lang=en&modules=mw.config.values.wbCurrentSiteDetails%2CwbRepo%7Coojs-ui.styles.icons-editing-core&skin=vector-2022&version=1g32s,43.299999999813735
